train_id,route_id,source,destination,distance_km,date,departure_time,departure_hour,day_of_week,month,is_weekend,is_holiday,num_coaches,coach_class,platform_number,passenger_count,seat_capacity,occupancy_pct,delay_minutes,on_time
13763,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-17,07:00,7,Wednesday,1,0,0,16,SL,6,2289,960,238.4,21,0
13767,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-17,10:45,10,Wednesday,1,0,0,19,GEN,4,4070,1140,357.0,13,0
13771,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-17,16:30,16,Wednesday,1,0,0,14,3AC,3,4024,840,479.0,9,0
13776,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-17,18:30,18,Wednesday,1,0,0,21,SL,6,5761,1260,457.2,27,0
13779,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-17,21:15,21,Wednesday,1,0,0,13,3AC,5,2551,780,327.1,26,0
13784,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-17,22:15,22,Wednesday,1,0,0,21,SL,3,1780,1260,141.3,21,0
13788,KOL-DEL,Kolkata,Delhi,1453,2024-01-17,08:45,8,Wednesday,1,0,0,20,SL,5,5014,1200,417.8,33,0
13789,KOL-DEL,Kolkata,Delhi,1453,2024-01-17,14:00,14,Wednesday,1,0,0,18,2AC,7,3115,1080,288.4,9,0
13792,KOL-DEL,Kolkata,Delhi,1453,2024-01-17,16:00,16,Wednesday,1,0,0,13,3AC,3,4903,780,628.6,14,0
13797,KOL-DEL,Kolkata,Delhi,1453,2024-01-17,19:15,19,Wednesday,1,0,0,10,SL,5,5949,600,991.5,11,0
13802,KOL-DEL,Kolkata,Delhi,1453,2024-01-17,20:00,20,Wednesday,1,0,0,15,SL,2,3936,900,437.3,24,0
13806,MUM-GOA,Mumbai,Goa,590,2024-01-17,12:30,12,Wednesday,1,0,0,21,SL,7,2470,1260,196.0,17,0
13811,MUM-GOA,Mumbai,Goa,590,2024-01-17,13:30,13,Wednesday,1,0,0,18,2AC,5,2194,1080,203.1,11,0
13816,MUM-GOA,Mumbai,Goa,590,2024-01-17,17:45,17,Wednesday,1,0,0,13,GEN,6,3977,780,509.9,29,0
13820,MUM-GOA,Mumbai,Goa,590,2024-01-17,22:15,22,Wednesday,1,0,0,22,SL,4,1644,1320,124.5,14,0
13823,CHE-BLR,Chennai,Bengaluru,362,2024-01-17,07:00,7,Wednesday,1,0,0,16,1AC,5,2870,960,299.0,22,0
13826,CHE-BLR,Chennai,Bengaluru,362,2024-01-17,10:15,10,Wednesday,1,0,0,12,SL,5,4538,720,630.3,5,0
13829,CHE-BLR,Chennai,Bengaluru,362,2024-01-17,16:45,16,Wednesday,1,0,0,21,GEN,1,4322,1260,343.0,9,0
13834,CHE-BLR,Chennai,Bengaluru,362,2024-01-17,21:00,21,Wednesday,1,0,0,22,GEN,5,3829,1320,290.1,20,0
13839,DEL-JAI,Delhi,Jaipur,303,2024-01-17,07:00,7,Wednesday,1,0,0,22,SL,7,4293,1320,325.2,22,0
13842,DEL-JAI,Delhi,Jaipur,303,2024-01-17,12:45,12,Wednesday,1,0,0,11,3AC,4,5017,660,760.2,26,0
13843,DEL-JAI,Delhi,Jaipur,303,2024-01-17,13:30,13,Wednesday,1,0,0,15,3AC,8,4416,900,490.7,22,0
13848,DEL-JAI,Delhi,Jaipur,303,2024-01-17,15:00,15,Wednesday,1,0,0,20,3AC,4,5022,1200,418.5,33,0
13849,DEL-JAI,Delhi,Jaipur,303,2024-01-17,22:15,22,Wednesday,1,0,0,10,SL,6,3730,600,621.7,17,0
13851,HYD-MUM,Hyderabad,Mumbai,711,2024-01-17,05:30,5,Wednesday,1,0,0,18,SL,8,919,1080,85.1,0,1
13856,HYD-MUM,Hyderabad,Mumbai,711,2024-01-17,13:30,13,Wednesday,1,0,0,18,2AC,2,2360,1080,218.5,10,0
13860,HYD-MUM,Hyderabad,Mumbai,711,2024-01-17,14:00,14,Wednesday,1,0,0,20,2AC,4,2613,1200,217.8,32,0
13861,HYD-MUM,Hyderabad,Mumbai,711,2024-01-17,17:00,17,Wednesday,1,0,0,13,SL,7,4725,780,605.8,25,0
13862,HYD-MUM,Hyderabad,Mumbai,711,2024-01-17,19:15,19,Wednesday,1,0,0,10,3AC,6,4366,600,727.7,6,0
13863,HYD-MUM,Hyderabad,Mumbai,711,2024-01-17,22:00,22,Wednesday,1,0,0,10,2AC,5,1583,600,263.8,22,0
13864,MUM-DEL,Mumbai,Delhi,1384,2024-01-18,12:45,12,Thursday,1,0,0,16,3AC,7,4576,960,476.7,26,0
13869,MUM-DEL,Mumbai,Delhi,1384,2024-01-18,13:00,13,Thursday,1,0,0,20,SL,2,4349,1200,362.4,29,0
13874,MUM-DEL,Mumbai,Delhi,1384,2024-01-18,17:00,17,Thursday,1,0,0,21,SL,6,8141,1260,646.1,34,0
13875,MUM-DEL,Mumbai,Delhi,1384,2024-01-18,18:00,18,Thursday,1,0,0,14,SL,5,8997,840,1071.1,24,0
13879,DEL-CHE,Delhi,Chennai,2180,2024-01-18,15:00,15,Thursday,1,0,0,17,2AC,4,3419,1020,335.2,9,0
13880,DEL-CHE,Delhi,Chennai,2180,2024-01-18,17:30,17,Thursday,1,0,0,20,2AC,6,4995,1200,416.2,35,0
13885,DEL-CHE,Delhi,Chennai,2180,2024-01-18,18:15,18,Thursday,1,0,0,11,1AC,7,5830,660,883.3,22,0
13889,DEL-CHE,Delhi,Chennai,2180,2024-01-18,19:00,19,Thursday,1,0,0,14,3AC,6,5137,840,611.5,11,0
13890,DEL-CHE,Delhi,Chennai,2180,2024-01-18,21:15,21,Thursday,1,0,0,12,2AC,5,3202,720,444.7,11,0
13893,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-18,06:00,6,Thursday,1,0,0,14,2AC,8,1331,840,158.5,35,0
13896,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-18,07:30,7,Thursday,1,0,0,12,SL,4,2671,720,371.0,8,0
13901,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-18,09:00,9,Thursday,1,0,0,13,3AC,8,5114,780,655.6,15,0
13904,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-18,19:30,19,Thursday,1,0,0,21,SL,6,4462,1260,354.1,30,0
13907,KOL-DEL,Kolkata,Delhi,1453,2024-01-18,05:45,5,Thursday,1,0,0,14,SL,3,1093,840,130.1,26,0
13912,KOL-DEL,Kolkata,Delhi,1453,2024-01-18,08:45,8,Thursday,1,0,0,17,3AC,5,4719,1020,462.6,20,0
13915,KOL-DEL,Kolkata,Delhi,1453,2024-01-18,10:00,10,Thursday,1,0,0,12,SL,2,5073,720,704.6,31,0
13916,KOL-DEL,Kolkata,Delhi,1453,2024-01-18,15:15,15,Thursday,1,0,0,18,2AC,2,3932,1080,364.1,28,0
13921,KOL-DEL,Kolkata,Delhi,1453,2024-01-18,17:00,17,Thursday,1,0,0,18,SL,7,5335,1080,494.0,29,0
13923,KOL-DEL,Kolkata,Delhi,1453,2024-01-18,19:15,19,Thursday,1,0,0,10,SL,8,5028,600,838.0,25,0
13925,MUM-GOA,Mumbai,Goa,590,2024-01-18,07:00,7,Thursday,1,0,0,16,3AC,1,1819,960,189.5,26,0
13927,MUM-GOA,Mumbai,Goa,590,2024-01-18,12:15,12,Thursday,1,0,0,22,SL,8,2618,1320,198.3,10,0
13929,MUM-GOA,Mumbai,Goa,590,2024-01-18,14:15,14,Thursday,1,0,0,21,SL,6,2046,1260,162.4,6,0
13930,MUM-GOA,Mumbai,Goa,590,2024-01-18,17:45,17,Thursday,1,0,0,13,2AC,6,3387,780,434.2,12,0
13934,MUM-GOA,Mumbai,Goa,590,2024-01-18,21:15,21,Thursday,1,0,0,18,GEN,6,2048,1080,189.6,17,0
13938,CHE-BLR,Chennai,Bengaluru,362,2024-01-18,06:30,6,Thursday,1,0,0,21,3AC,3,1936,1260,153.7,17,0
13941,CHE-BLR,Chennai,Bengaluru,362,2024-01-18,13:30,13,Thursday,1,0,0,19,SL,2,2540,1140,222.8,21,0
13944,CHE-BLR,Chennai,Bengaluru,362,2024-01-18,15:45,15,Thursday,1,0,0,13,SL,6,4122,780,528.5,31,0
13946,CHE-BLR,Chennai,Bengaluru,362,2024-01-18,16:45,16,Thursday,1,0,0,22,3AC,1,4946,1320,374.7,21,0
13948,CHE-BLR,Chennai,Bengaluru,362,2024-01-18,21:45,21,Thursday,1,0,0,12,3AC,5,3610,720,501.4,11,0
13950,CHE-BLR,Chennai,Bengaluru,362,2024-01-18,22:15,22,Thursday,1,0,0,12,3AC,2,2686,720,373.1,26,0
13952,DEL-JAI,Delhi,Jaipur,303,2024-01-18,08:15,8,Thursday,1,0,0,19,2AC,7,8372,1140,734.4,5,0
13957,DEL-JAI,Delhi,Jaipur,303,2024-01-18,12:00,12,Thursday,1,0,0,12,SL,3,4931,720,684.9,9,0
13959,DEL-JAI,Delhi,Jaipur,303,2024-01-18,15:00,15,Thursday,1,0,0,19,2AC,3,5031,1140,441.3,13,0
13962,DEL-JAI,Delhi,Jaipur,303,2024-01-18,18:45,18,Thursday,1,0,0,19,GEN,1,10997,1140,964.6,33,0
13966,DEL-JAI,Delhi,Jaipur,303,2024-01-18,20:00,20,Thursday,1,0,0,13,3AC,8,6028,780,772.8,32,0
13971,DEL-JAI,Delhi,Jaipur,303,2024-01-18,22:15,22,Thursday,1,0,0,13,SL,3,3123,780,400.4,30,0
13975,HYD-MUM,Hyderabad,Mumbai,711,2024-01-18,10:30,10,Thursday,1,0,0,17,SL,2,3632,1020,356.1,12,0
13980,HYD-MUM,Hyderabad,Mumbai,711,2024-01-18,13:45,13,Thursday,1,0,0,12,2AC,4,2377,720,330.1,21,0
13985,HYD-MUM,Hyderabad,Mumbai,711,2024-01-18,16:45,16,Thursday,1,0,0,12,SL,3,3597,720,499.6,20,0
13989,HYD-MUM,Hyderabad,Mumbai,711,2024-01-18,21:00,21,Thursday,1,0,0,22,SL,2,2356,1320,178.5,7,0
13993,MUM-DEL,Mumbai,Delhi,1384,2024-01-19,05:45,5,Friday,1,0,0,15,GEN,7,1405,900,156.1,12,0
13995,MUM-DEL,Mumbai,Delhi,1384,2024-01-19,13:45,13,Friday,1,0,0,15,SL,2,3770,900,418.9,18,0
14000,MUM-DEL,Mumbai,Delhi,1384,2024-01-19,18:30,18,Friday,1,0,0,17,SL,2,7633,1020,748.3,14,0
14005,MUM-DEL,Mumbai,Delhi,1384,2024-01-19,22:45,22,Friday,1,0,0,14,2AC,1,2574,840,306.4,23,0
14009,DEL-CHE,Delhi,Chennai,2180,2024-01-19,05:15,5,Friday,1,0,0,21,SL,7,1094,1260,86.8,0,1
14012,DEL-CHE,Delhi,Chennai,2180,2024-01-19,17:30,17,Friday,1,0,0,14,GEN,7,5314,840,632.6,23,0
14017,DEL-CHE,Delhi,Chennai,2180,2024-01-19,21:30,21,Friday,1,0,0,20,3AC,4,3299,1200,274.9,18,0
14018,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-19,09:30,9,Friday,1,0,0,22,SL,3,4081,1320,309.2,32,0
14020,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-19,10:15,10,Friday,1,0,0,17,SL,3,4262,1020,417.8,8,0
14024,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-19,14:45,14,Friday,1,0,0,22,3AC,1,2925,1320,221.6,10,0
14029,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-19,16:00,16,Friday,1,0,0,22,2AC,3,3269,1320,247.7,20,0
14030,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-19,19:45,19,Friday,1,0,0,11,2AC,4,4493,660,680.8,16,0
14035,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-19,20:00,20,Friday,1,0,0,21,3AC,7,3395,1260,269.4,24,0
14040,KOL-DEL,Kolkata,Delhi,1453,2024-01-19,05:15,5,Friday,1,0,0,20,GEN,5,1056,1200,88.0,0,1
14042,KOL-DEL,Kolkata,Delhi,1453,2024-01-19,06:15,6,Friday,1,0,0,19,2AC,1,1753,1140,153.8,16,0
14046,KOL-DEL,Kolkata,Delhi,1453,2024-01-19,10:00,10,Friday,1,0,0,12,2AC,5,4337,720,602.4,29,0
14047,KOL-DEL,Kolkata,Delhi,1453,2024-01-19,12:30,12,Friday,1,0,0,20,3AC,4,4070,1200,339.2,21,0
14050,KOL-DEL,Kolkata,Delhi,1453,2024-01-19,20:00,20,Friday,1,0,0,11,SL,6,4568,660,692.1,16,0
14051,MUM-GOA,Mumbai,Goa,590,2024-01-19,11:00,11,Friday,1,0,0,14,2AC,2,2666,840,317.4,22,0
14056,MUM-GOA,Mumbai,Goa,590,2024-01-19,14:30,14,Friday,1,0,0,15,GEN,5,2210,900,245.6,33,0
14060,MUM-GOA,Mumbai,Goa,590,2024-01-19,17:30,17,Friday,1,0,0,21,3AC,7,3502,1260,277.9,23,0
14064,MUM-GOA,Mumbai,Goa,590,2024-01-19,19:15,19,Friday,1,0,0,22,3AC,8,3477,1320,263.4,26,0
14066,CHE-BLR,Chennai,Bengaluru,362,2024-01-19,08:00,8,Friday,1,0,0,16,SL,4,5985,960,623.4,26,0
14069,CHE-BLR,Chennai,Bengaluru,362,2024-01-19,13:30,13,Friday,1,0,0,16,GEN,1,2923,960,304.5,27,0
14074,CHE-BLR,Chennai,Bengaluru,362,2024-01-19,20:15,20,Friday,1,0,0,14,2AC,6,4756,840,566.2,7,0
14076,DEL-JAI,Delhi,Jaipur,303,2024-01-19,08:30,8,Friday,1,0,0,12,GEN,4,7532,720,1046.1,20,0
14078,DEL-JAI,Delhi,Jaipur,303,2024-01-19,15:15,15,Friday,1,0,0,21,3AC,5,5354,1260,424.9,11,0
14079,DEL-JAI,Delhi,Jaipur,303,2024-01-19,16:15,16,Friday,1,0,0,13,SL,6,7102,780,910.5,9,0
14080,DEL-JAI,Delhi,Jaipur,303,2024-01-19,20:00,20,Friday,1,0,0,11,SL,8,6213,660,941.4,24,0
14085,HYD-MUM,Hyderabad,Mumbai,711,2024-01-19,15:45,15,Friday,1,0,0,19,GEN,8,2903,1140,254.6,10,0
14090,HYD-MUM,Hyderabad,Mumbai,711,2024-01-19,16:30,16,Friday,1,0,0,16,3AC,3,3977,960,414.3,6,0
14093,HYD-MUM,Hyderabad,Mumbai,711,2024-01-19,20:45,20,Friday,1,0,0,17,GEN,1,2968,1020,291.0,21,0
14098,MUM-DEL,Mumbai,Delhi,1384,2024-01-20,08:30,8,Saturday,1,1,0,21,1AC,4,8813,1260,699.4,17,0
14103,MUM-DEL,Mumbai,Delhi,1384,2024-01-20,10:00,10,Saturday,1,1,0,15,3AC,5,7698,900,855.3,10,0
14105,MUM-DEL,Mumbai,Delhi,1384,2024-01-20,12:30,12,Saturday,1,1,0,13,3AC,6,5375,780,689.1,16,0
14109,MUM-DEL,Mumbai,Delhi,1384,2024-01-20,13:45,13,Saturday,1,1,0,16,3AC,6,4848,960,505.0,16,0
14111,MUM-DEL,Mumbai,Delhi,1384,2024-01-20,16:30,16,Saturday,1,1,0,17,2AC,3,6614,1020,648.4,23,0
14115,MUM-DEL,Mumbai,Delhi,1384,2024-01-20,19:00,19,Saturday,1,1,0,21,3AC,4,9302,1260,738.3,22,0
14119,DEL-CHE,Delhi,Chennai,2180,2024-01-20,05:15,5,Saturday,1,1,0,16,3AC,6,1336,960,139.2,30,0
14120,DEL-CHE,Delhi,Chennai,2180,2024-01-20,09:30,9,Saturday,1,1,0,14,SL,1,6868,840,817.6,17,0
14121,DEL-CHE,Delhi,Chennai,2180,2024-01-20,11:15,11,Saturday,1,1,0,10,3AC,5,4620,600,770.0,20,0
14126,DEL-CHE,Delhi,Chennai,2180,2024-01-20,12:45,12,Saturday,1,1,0,21,3AC,6,3839,1260,304.7,16,0
14131,DEL-CHE,Delhi,Chennai,2180,2024-01-20,17:30,17,Saturday,1,1,0,15,1AC,2,6017,900,668.6,16,0
14134,DEL-CHE,Delhi,Chennai,2180,2024-01-20,21:15,21,Saturday,1,1,0,19,SL,3,3222,1140,282.6,29,0
14136,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-20,15:45,15,Saturday,1,1,0,11,3AC,5,4220,660,639.4,19,0
14141,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-20,16:15,16,Saturday,1,1,0,20,SL,6,4398,1200,366.5,18,0
14144,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-20,17:45,17,Saturday,1,1,0,11,2AC,6,6984,660,1058.2,12,0
14148,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-20,20:30,20,Saturday,1,1,0,20,3AC,5,3646,1200,303.8,24,0
14153,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-20,21:30,21,Saturday,1,1,0,17,SL,6,3776,1020,370.2,28,0
14155,KOL-DEL,Kolkata,Delhi,1453,2024-01-20,05:15,5,Saturday,1,1,0,20,3AC,2,1512,1200,126.0,11,0
14156,KOL-DEL,Kolkata,Delhi,1453,2024-01-20,07:45,7,Saturday,1,1,0,11,2AC,8,3584,660,543.0,22,0
14159,KOL-DEL,Kolkata,Delhi,1453,2024-01-20,10:00,10,Saturday,1,1,0,22,3AC,2,5690,1320,431.1,8,0
14161,KOL-DEL,Kolkata,Delhi,1453,2024-01-20,18:15,18,Saturday,1,1,0,11,SL,7,8332,660,1262.4,14,0
14166,KOL-DEL,Kolkata,Delhi,1453,2024-01-20,21:15,21,Saturday,1,1,0,21,3AC,3,4025,1260,319.4,9,0
14169,KOL-DEL,Kolkata,Delhi,1453,2024-01-20,22:15,22,Saturday,1,1,0,10,1AC,6,3006,600,501.0,32,0
14174,MUM-GOA,Mumbai,Goa,590,2024-01-20,07:15,7,Saturday,1,1,0,19,SL,7,2358,1140,206.8,21,0
14175,MUM-GOA,Mumbai,Goa,590,2024-01-20,13:30,13,Saturday,1,1,0,15,3AC,4,2504,900,278.2,30,0
14178,MUM-GOA,Mumbai,Goa,590,2024-01-20,16:45,16,Saturday,1,1,0,14,3AC,5,3738,840,445.0,9,0
14181,MUM-GOA,Mumbai,Goa,590,2024-01-20,19:00,19,Saturday,1,1,0,10,SL,3,4516,600,752.7,16,0
14185,MUM-GOA,Mumbai,Goa,590,2024-01-20,21:45,21,Saturday,1,1,0,18,1AC,8,2676,1080,247.8,35,0
14187,MUM-GOA,Mumbai,Goa,590,2024-01-20,22:30,22,Saturday,1,1,0,10,SL,5,1542,600,257.0,24,0
14191,CHE-BLR,Chennai,Bengaluru,362,2024-01-20,11:45,11,Saturday,1,1,0,18,3AC,4,4416,1080,408.9,10,0
14193,CHE-BLR,Chennai,Bengaluru,362,2024-01-20,16:45,16,Saturday,1,1,0,13,3AC,7,6674,780,855.6,25,0
14195,CHE-BLR,Chennai,Bengaluru,362,2024-01-20,22:30,22,Saturday,1,1,0,14,SL,5,2964,840,352.9,18,0
14200,DEL-JAI,Delhi,Jaipur,303,2024-01-20,09:00,9,Saturday,1,1,0,20,3AC,8,10936,1200,911.3,13,0
14205,DEL-JAI,Delhi,Jaipur,303,2024-01-20,10:45,10,Saturday,1,1,0,13,3AC,3,8412,780,1078.5,6,0
14207,DEL-JAI,Delhi,Jaipur,303,2024-01-20,14:00,14,Saturday,1,1,0,12,GEN,5,5858,720,813.6,13,0
14211,HYD-MUM,Hyderabad,Mumbai,711,2024-01-20,05:15,5,Saturday,1,1,0,15,3AC,8,1088,900,120.9,16,0
14214,HYD-MUM,Hyderabad,Mumbai,711,2024-01-20,07:00,7,Saturday,1,1,0,15,2AC,3,2590,900,287.8,6,0
14217,HYD-MUM,Hyderabad,Mumbai,711,2024-01-20,12:45,12,Saturday,1,1,0,11,SL,3,3465,660,525.0,11,0
14221,HYD-MUM,Hyderabad,Mumbai,711,2024-01-20,20:45,20,Saturday,1,1,0,10,2AC,4,3744,600,624.0,17,0
14222,HYD-MUM,Hyderabad,Mumbai,711,2024-01-20,21:15,21,Saturday,1,1,0,21,GEN,4,3188,1260,253.0,19,0
14225,HYD-MUM,Hyderabad,Mumbai,711,2024-01-20,22:15,22,Saturday,1,1,0,17,3AC,5,1824,1020,178.8,34,0
14226,MUM-DEL,Mumbai,Delhi,1384,2024-01-21,06:45,6,Sunday,1,1,0,20,3AC,6,3125,1200,260.4,33,0
14227,MUM-DEL,Mumbai,Delhi,1384,2024-01-21,08:15,8,Sunday,1,1,0,11,3AC,7,8717,660,1320.8,15,0
14229,MUM-DEL,Mumbai,Delhi,1384,2024-01-21,09:15,9,Sunday,1,1,0,22,3AC,2,9911,1320,750.8,17,0
14234,MUM-DEL,Mumbai,Delhi,1384,2024-01-21,21:00,21,Sunday,1,1,0,10,SL,8,5379,600,896.5,27,0
14235,DEL-CHE,Delhi,Chennai,2180,2024-01-21,07:45,7,Sunday,1,1,0,11,SL,6,3732,660,565.5,34,0
14239,DEL-CHE,Delhi,Chennai,2180,2024-01-21,12:00,12,Sunday,1,1,0,15,SL,2,4398,900,488.7,9,0
14243,DEL-CHE,Delhi,Chennai,2180,2024-01-21,16:15,16,Sunday,1,1,0,15,GEN,6,4626,900,514.0,30,0
14245,DEL-CHE,Delhi,Chennai,2180,2024-01-21,21:15,21,Sunday,1,1,0,10,SL,6,3304,600,550.7,28,0
14249,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-21,06:45,6,Sunday,1,1,0,13,SL,6,1828,780,234.4,15,0
14254,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-21,09:30,9,Sunday,1,1,0,19,GEN,3,6488,1140,569.1,7,0
14257,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-21,13:15,13,Sunday,1,1,0,17,3AC,5,3280,1020,321.6,22,0
14259,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-21,19:45,19,Sunday,1,1,0,10,SL,7,5439,600,906.5,28,0
14260,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-21,20:00,20,Sunday,1,1,0,19,GEN,4,4440,1140,389.5,15,0
14261,KOL-DEL,Kolkata,Delhi,1453,2024-01-21,07:30,7,Sunday,1,1,0,15,3AC,6,3394,900,377.1,8,0
14262,KOL-DEL,Kolkata,Delhi,1453,2024-01-21,11:00,11,Sunday,1,1,0,10,SL,3,4446,600,741.0,10,0
14267,KOL-DEL,Kolkata,Delhi,1453,2024-01-21,13:15,13,Sunday,1,1,0,11,3AC,2,3394,660,514.2,6,0
14270,KOL-DEL,Kolkata,Delhi,1453,2024-01-21,17:45,17,Sunday,1,1,0,20,3AC,5,6888,1200,574.0,6,0
14272,KOL-DEL,Kolkata,Delhi,1453,2024-01-21,20:15,20,Sunday,1,1,0,19,SL,1,4738,1140,415.6,34,0
14277,KOL-DEL,Kolkata,Delhi,1453,2024-01-21,21:45,21,Sunday,1,1,0,11,3AC,1,3722,660,563.9,16,0
14282,MUM-GOA,Mumbai,Goa,590,2024-01-21,05:00,5,Sunday,1,1,0,14,2AC,4,1043,840,124.2,35,0
14284,MUM-GOA,Mumbai,Goa,590,2024-01-21,06:00,6,Sunday,1,1,0,11,SL,7,1397,660,211.7,11,0
14289,MUM-GOA,Mumbai,Goa,590,2024-01-21,13:15,13,Sunday,1,1,0,19,SL,3,2996,1140,262.8,22,0
14293,MUM-GOA,Mumbai,Goa,590,2024-01-21,16:45,16,Sunday,1,1,0,21,2AC,6,4001,1260,317.5,26,0
14297,MUM-GOA,Mumbai,Goa,590,2024-01-21,20:45,20,Sunday,1,1,0,11,2AC,3,3488,660,528.5,22,0
14300,MUM-GOA,Mumbai,Goa,590,2024-01-21,22:30,22,Sunday,1,1,0,20,2AC,8,1664,1200,138.7,34,0
14305,CHE-BLR,Chennai,Bengaluru,362,2024-01-21,11:45,11,Sunday,1,1,0,21,3AC,4,5227,1260,414.8,23,0
14309,CHE-BLR,Chennai,Bengaluru,362,2024-01-21,15:15,15,Sunday,1,1,0,16,SL,5,4936,960,514.2,16,0
14314,CHE-BLR,Chennai,Bengaluru,362,2024-01-21,16:45,16,Sunday,1,1,0,16,1AC,1,6361,960,662.6,14,0
14317,CHE-BLR,Chennai,Bengaluru,362,2024-01-21,17:00,17,Sunday,1,1,0,18,2AC,5,9487,1080,878.4,5,0
14320,CHE-BLR,Chennai,Bengaluru,362,2024-01-21,22:15,22,Sunday,1,1,0,13,GEN,1,2902,780,372.1,29,0
14323,DEL-JAI,Delhi,Jaipur,303,2024-01-21,06:15,6,Sunday,1,1,0,12,3AC,4,3603,720,500.4,12,0
14324,DEL-JAI,Delhi,Jaipur,303,2024-01-21,08:30,8,Sunday,1,1,0,11,SL,4,9059,660,1372.6,28,0
14329,DEL-JAI,Delhi,Jaipur,303,2024-01-21,10:30,10,Sunday,1,1,0,22,3AC,8,8376,1320,634.5,31,0
14334,DEL-JAI,Delhi,Jaipur,303,2024-01-21,19:00,19,Sunday,1,1,0,19,SL,1,11302,1140,991.4,28,0
14339,HYD-MUM,Hyderabad,Mumbai,711,2024-01-21,06:45,6,Sunday,1,1,0,11,GEN,4,1697,660,257.1,28,0
14342,HYD-MUM,Hyderabad,Mumbai,711,2024-01-21,07:00,7,Sunday,1,1,0,20,SL,7,3163,1200,263.6,6,0
14347,HYD-MUM,Hyderabad,Mumbai,711,2024-01-21,10:00,10,Sunday,1,1,0,15,SL,3,4807,900,534.1,15,0
14352,HYD-MUM,Hyderabad,Mumbai,711,2024-01-21,11:15,11,Sunday,1,1,0,12,2AC,7,3414,720,474.2,19,0
14354,HYD-MUM,Hyderabad,Mumbai,711,2024-01-21,15:00,15,Sunday,1,1,0,13,3AC,7,3926,780,503.3,9,0
14358,HYD-MUM,Hyderabad,Mumbai,711,2024-01-21,18:30,18,Sunday,1,1,0,11,3AC,1,6655,660,1008.3,22,0
14362,MUM-DEL,Mumbai,Delhi,1384,2024-01-22,07:15,7,Monday,1,0,0,22,2AC,4,3747,1320,283.9,20,0
14363,MUM-DEL,Mumbai,Delhi,1384,2024-01-22,16:15,16,Monday,1,0,0,18,SL,4,5141,1080,476.0,12,0
14367,MUM-DEL,Mumbai,Delhi,1384,2024-01-22,17:30,17,Monday,1,0,0,22,3AC,2,6922,1320,524.4,8,0
14372,MUM-DEL,Mumbai,Delhi,1384,2024-01-22,18:45,18,Monday,1,0,0,15,3AC,6,7821,900,869.0,16,0
14376,MUM-DEL,Mumbai,Delhi,1384,2024-01-22,21:00,21,Monday,1,0,0,22,3AC,6,3966,1320,300.5,24,0
14377,DEL-CHE,Delhi,Chennai,2180,2024-01-22,06:30,6,Monday,1,0,0,12,SL,2,1789,720,248.5,8,0
14380,DEL-CHE,Delhi,Chennai,2180,2024-01-22,08:15,8,Monday,1,0,0,19,GEN,5,5030,1140,441.2,5,0
14382,DEL-CHE,Delhi,Chennai,2180,2024-01-22,12:00,12,Monday,1,0,0,14,3AC,1,2907,840,346.1,15,0
14386,DEL-CHE,Delhi,Chennai,2180,2024-01-22,19:15,19,Monday,1,0,0,13,SL,5,5270,780,675.6,22,0
14390,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-22,05:15,5,Monday,1,0,0,10,3AC,5,1027,600,171.2,6,0
14393,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-22,06:00,6,Monday,1,0,0,11,3AC,5,1608,660,243.6,26,0
14397,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-22,09:00,9,Monday,1,0,0,10,3AC,7,5627,600,937.8,12,0
14399,BLR-HYD,Bengaluru,Hyderabad,570,2024-01-22,17:00,17,Monday,1,0,0,15,3AC,2,5226,900,580.7,10,0
14402,KOL-DEL,Kolkata,Delhi,1453,2024-01-22,05:30,5,Monday,1,0,0,17,3AC,3,1233,1020,120.9,5,0
14405,KOL-DEL,Kolkata,Delhi,1453,2024-01-22,06:30,6,Monday,1,0,0,15,SL,4,1859,900,206.6,21,0
